Country Name,Country Code,Indicator Name,Indicator Code,1960,1961,1962,1963,1964,1965,1966,1967,1968,1969,1970,1971,1972,1973,1974,1975,1976,1977,1978,1979,1980,1981,1982,1983,1984,1985,1986,1987,1988,1989,1990,1991,1992,1993,1994,1995,1996,1997,1998,1999,2000,2001,2002,2003,2004,2005,2006,2007,2008,2009,2010,2011,2012,2013,2014,2015,2016
Chad,TCD,GDP per capita (current US$),NY.GDP.PCAP.CD,104.4372029,109.0915357,114.540302,116.7325801,120.7733725,125.9245699,128.2901557,130.9070451,129.6797731,132.119034,128.7457325,134.6432243,153.4019074,165.5779878,163.1123614,211.4531987,207.5318557,219.8380797,256.8773518,227.1465129,228.9052354,190.1852974,176.9204718,172.3408545,185.4868643,202.8550381,203.6224399,215.079997,265.4354788,248.503808,291.8091874,305.1655083,296.3458445,223.1712788,174.1945723,206.5117899,221.9471769,206.119566,224.8400976,190.8154106,166.0080155,197.3022751,220.7953519,292.5815828,454.6552834,660.1815568,712.0468098,801.4015712,929.2795527,803.9143366,895.8780349,988.4431893,972.6794135,985.095322,1024.668354,775.6950905,
East Asia & Pacific (IDA & IBRD countries),TEA,GDP per capita (current US$),NY.GDP.PCAP.CD,90.48920463,79.51918081,71.94006648,75.97499615,85.99409726,97.93019572,104.3011727,98.48568562,96.84051313,105.8356283,114.8079538,120.1593717,132.954386,163.4918356,180.4643784,198.9749278,198.4344316,225.6486962,215.0272123,245.1756837,278.617013,292.7588013,302.1256817,311.8032527,333.2368492,359.4180806,352.4147091,341.9843942,372.7186036,396.1250057,417.8443186,446.7282768,493.7382285,534.9785538,635.3032727,774.3738526,878.6768414,899.3186799,814.8903606,886.8394291,967.8070391,1019.994189,1118.823586,1255.540686,1444.075624,1656.736905,1978.48576,2484.520068,3122.94476,3364.815318,4052.683047,4919.081587,5448.10141,5971.391874,6373.928466,6557.181062,
Europe & Central Asia (IDA & IBRD countries),TEC,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2212.822619,2357.735888,2338.579611,2181.51191,2148.282194,1928.339774,2114.011155,2179.006937,2248.715142,2157.106699,1868.372745,2034.127182,2076.144607,2330.348083,2865.296949,3698.986421,4622.974052,5587.943139,7162.218958,8844.486031,6971.591597,8136.295041,9786.760456,10012.14408,10469.24523,9916.22281,7538.104634,
Togo,TGO,GDP per capita (current US$),NY.GDP.PCAP.CD,76.63845417,79.12003402,81.9945966,87.79202893,99.93794952,109.6200565,121.8335574,124.8791937,124.3495083,131.5697392,120.0539376,131.0987957,149.3510281,176.4737398,237.8139153,256.1026754,251.3231654,308.681615,319.9200772,337.4302718,417.6686794,342.2200225,281.8559877,253.0241069,228.6840053,234.3562541,315.4238553,359.7160197,385.207913,367.2193789,430.011211,412.2352458,424.9015676,302.2241022,235.0388475,305.6245277,333.5916167,332.6223324,343.2228479,331.9725731,265.5016597,266.1345687,286.7580816,316.7920687,356.8308035,379.1809289,384.2885556,428.4015618,522.625007,508.5405257,496.4824942,572.0257032,573.2074765,588.9875461,630.0460614,559.6358767,
Thailand,THA,GDP per capita (current US$),NY.GDP.PCAP.CD,100.7675853,107.4979172,113.7824898,118.1432368,125.9378949,137.9180313,161.0056787,166.9245657,174.78713,186.8806594,192.1256598,194.2582535,209.3565297,269.8517546,332.1171507,351.5475169,391.4829657,445.3195257,528.506188,589.7508459,682.7734267,720.9008478,742.7048506,797.9343934,817.8697728,747.4941466,813.1035804,936.1968134,1122.577869,1294.52178,1508.285694,1716.610348,1929.533108,2213.169379,2497.898285,2856.246392,3056.752646,2480.476091,1855.900383,2043.905832,2016.041015,1896.971003,2093.979206,2349.384526,2643.478935,2874.386274,3351.117633,3962.750499,4384.782675,4231.140368,5111.909202,5539.494368,5915.221147,6225.052283,5969.940116,5814.769764,
Tajikistan,TJK,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,249.5591184,390.4736264,292.7514705,235.5457112,212.8157406,178.0711659,155.276622,219.570705,178.2974913,139.1091434,171.8128853,190.604909,237.8931913,311.4241106,339.7644428,407.2536406,523.9451146,711.5088147,671.5453597,744.1842273,841.2168292,962.4408177,1048.666906,1113.366354,925.9118877,
Turkmenistan,TKM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,687.1442512,865.4516397,842.161986,869.5582446,850.424515,824.4621526,796.4158445,625.347602,592.6987853,557.510449,565.0576697,592.8360328,550.7870249,645.2771015,776.5722304,969.9700335,1286.014261,1455.93605,1706.956726,2140.455472,2606.741976,3918.934927,4059.961511,4479.012354,5724.537102,6797.721166,7480.321678,8199.009383,6672.477544,
Latin America & the Caribbean (IDA & IBRD countries),TLA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,1889.661783,1884.083085,1759.480782,1784.792334,1780.292921,1837.691847,2065.346138,2222.57802,2550.151992,3122.18243,2883.505169,3279.20064,3702.319664,3880.092406,4121.220251,4443.003212,4390.69066,3870.104464,4219.55395,4029.821177,3529.957968,3581.868208,4101.499818,4934.264655,5727.866649,6703.130484,7732.046983,7154.71385,8830.597616,9946.010903,9906.617293,10030.95999,9866.239992,8284.729069,
Middle East & North Africa (IDA & IBRD countries),TMN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.748004,1206.770163,1348.121637,1533.928749,1543.780277,1536.031735,1594.432928,1622.957646,1651.909812,1577.595314,1750.018352,1971.399108,2286.466398,2612.675978,3164.927838,3850.090154,3637.615264,4126.668651,4691.831878,4865.163502,4688.206565,4418.803915,,
Timor-Leste,TLS,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,434.37974,522.0315806,496.1797512,487.3949761,484.088449,501.4292265,464.8351692,551.7205984,673.3745379,788.8458908,884.2761079,1024.641376,1125.367507,1111.799395,1154.188533,1157.992956,
Tonga,TON,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,367.9439225,336.5123234,378.0830589,454.9854605,483.9380926,572.6459023,666.0319023,662.5338756,649.0425376,684.673102,639.2415709,724.3550577,865.1271036,1126.502613,1120.091581,1193.49905,1387.152076,1436.437373,1449.670104,2025.292576,2112.307083,2283.190572,2197.906519,1946.490992,2019.411843,2067.085049,1841.282367,1845.735469,2033.443789,2288.410341,2599.457988,2897.708898,2937.711604,3398.883915,3076.429057,3554.075455,4052.187313,4509.36234,4274.226824,4200.132045,4098.543929,
South Asia (IDA & IBRD),TSA,GDP per capita (current US$),NY.GDP.PCAP.CD,83.34984113,87.0515527,90.95277316,100.1667325,112.266701,117.9665975,96.81021837,104.1960649,106.9370951,114.7746637,121.5120813,126.2873076,124.1402631,138.8795739,164.2559723,171.9050779,164.1105577,185.4189898,206.0228891,225.319465,265.3508684,274.6342401,277.5074004,287.0388324,279.0095838,296.4670266,306.8926545,333.1228674,349.9153502,345.2816301,363.6563391,316.1844274,328.6336393,318.5618712,354.0827812,385.3813459,413.2499276,425.14628,422.8882247,444.7435984,453.9946409,457.6179241,472.7812418,542.7072761,618.8082196,697.5542321,785.0117451,954.991399,957.8377513,1037.313894,1253.660291,1375.127447,1372.667301,1391.424663,1501.682915,1542.209682,
Sub-Saharan Africa (IDA & IBRD countries),TSS,GDP per capita (current US$),NY.GDP.PCAP.CD,116.8501952,120.4911341,125.4967081,131.5588397,139.8714899,148.3120776,155.4624119,154.4488594,159.8912782,176.5318458,206.7472856,202.3239915,222.6795414,277.0036767,356.1521597,382.3830323,409.4237044,433.3541336,460.1015702,549.1330412,683.1732832,674.6438407,607.4727644,553.3151722,518.524161,470.9089863,506.3751521,583.4200753,594.4956757,604.9207919,589.4301151,588.1087095,575.5546578,533.6005724,517.1808273,577.7724642,581.9713575,586.0500428,538.2163016,528.0334269,551.0497489,499.4719938,521.4243789,648.6397368,785.6621132,899.4959637,1022.893222,1158.151238,1286.958332,1198.170388,1556.999434,1705.432396,1740.420159,1784.138964,1817.285689,1588.477391,
Trinidad and Tobago,TTO,GDP per capita (current US$),NY.GDP.PCAP.CD,631.3283712,675.9775268,703.7566204,759.86714,788.1273499,807.2704119,786.7529754,822.9470364,814.7371455,830.8400313,868.766887,937.6705069,1118.338055,1331.983972,2048.069611,2414.927303,2437.867103,3018.654038,3379.473525,4304.546324,5745.680796,6341.66907,7264.272732,6818.243692,6712.015766,6299.169781,4049.180606,4014.060553,3732.168143,3562.104294,4147.625345,4230.586345,4297.631507,3681.549573,3956.764418,4246.382404,4577.000891,4551.325464,4786.917787,5383.526888,6430.967549,6935.705098,7049.610061,8804.518666,10290.51914,12323.13656,14095.99582,16530.18044,21188.11857,14508.81374,16684.0086,19053.94212,19152.18149,19607.94918,19325.3855,17321.88468,
Tunisia,TUN,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,214.0491618,220.0096126,224.6496138,246.2263148,256.3805736,280.7173972,323.5728165,422.6178824,506.7609842,645.4519472,771.4508091,785.0336082,867.5026032,986.5287602,1156.4592,1369.695231,1285.778139,1208.676758,1209.27043,1172.145297,1158.370188,1203.600393,1261.754775,1284.90486,1269.313183,1507.231456,1571.828353,1825.379132,1704.223758,1779.307673,2012.936266,2154.986939,2251.3929,2336.083943,2426.388363,2247.912995,2286.50046,2373.836478,2790.004368,3139.537202,3217.968646,3394.42898,3805.152937,4342.823177,4162.509669,4176.59159,4291.876043,4179.464344,4248.891276,4328.904197,3872.512084,
Turkey,TUR,GDP per capita (current US$),NY.GDP.PCAP.CD,507.9274706,284.1807902,308.6207835,349.8847556,368.9891796,385.3025838,445.2394157,482.8177887,527.167359,573.0681351,491.3994389,456.5430211,560.1342289,688.4265615,930.164658,1139.032326,1278.784153,1430.436662,1552.853418,2083.178518,1566.747565,1580.886116,1403.243984,1310.279785,1246.201991,1367.173131,1508.914114,1703.630331,1742.929589,2019.036668,2790.580487,2732.274223,2839.202845,3177.179077,2268.581235,2896.090604,3052.498119,3143.264599,4389.724574,4009.133896,4215.162413,3053.865108,3570.546263,4586.811203,5855.53866,7117.233241,7727.272405,9309.289172,10382.14532,8624.172186,10111.19251,10538.72349,10539.36545,10800.54235,10303.69871,9125.68759,
Tuvalu,TUV,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,980.0586118,1034.139346,1070.300942,1052.772514,1184.896121,1194.965335,1331.481674,1365.982517,1366.791608,1460.117464,1458.971977,1393.36342,1621.30055,1901.050943,2232.524529,2252.847008,2353.356088,2768.370957,3094.628092,2763.160305,3238.375763,3993.500254,4044.19378,3880.352322,3766.26806,3295.005823,
Tanzania,TZA,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,219.3268793,184.3194155,172.0542158,193.795559,173.9920837,155.7450589,159.8575008,180.8117083,217.4827594,250.7355217,297.5122398,301.2004871,308.4062816,306.2399924,310.2072765,325.5507737,348.0523713,446.157894,475.9087651,533.1723967,657.7287434,665.3440029,708.5219323,740.3839008,827.5288808,909.3301412,957.9345343,878.9751055,
Uganda,UGA,GDP per capita (current US$),NY.GDP.PCAP.CD,62.31514986,63.01519732,62.01698425,68.93541689,76.04477662,110.4108354,111.6361452,112.7710708,116.9650399,127.5866617,133.3983519,145.8573947,149.3340711,165.996903,199.3750731,217.9311058,219.6903132,255.9965907,204.7953042,175.6513167,99.18986298,103.4500871,163.4986964,163.2012564,255.2843922,240.5607907,259.2374471,400.1404376,401.0981449,314.0340415,247.601674,184.8133287,153.8623001,167.9265898,201.6258306,281.9687578,287.2701338,289.1826002,294.7965827,260.5085667,260.6844737,238.0510659,243.6746249,241.6948011,292.843015,321.4357614,342.837264,409.870326,459.1097759,566.3342505,608.954866,597.5159033,664.0051546,683.3431532,734.7440153,705.2925695,
Ukraine,UKR,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1378.639729,1257.349855,1011.98643,935.9852577,872.7091664,991.2301315,835.2603274,635.7727285,635.7128467,780.7380243,879.4750486,1048.522488,1367.352433,1828.717626,2303.018831,3068.608998,3891.037823,2545.480341,2965.142365,3569.757027,3855.42128,4029.715504,3104.658296,2114.954716,
Upper middle income,UMC,GDP per capita (current US$),NY.GDP.PCAP.CD,174.952357,156.9833947,157.4339462,167.7242528,184.7033138,204.1648748,218.1187702,217.9802092,220.8526539,239.85309,257.8029029,274.2564568,316.0608698,401.8879112,500.3974254,538.5050227,562.4469616,613.2552694,634.3466064,773.8874777,889.5668062,946.1638402,900.535624,945.3529444,942.8496276,981.8636004,1010.627768,993.0076134,1073.806599,1149.228983,1295.613687,1412.203962,1357.886325,1456.9828,1568.673335,1730.533669,1861.09135,1961.541932,1913.157994,1792.842954,1956.43536,1962.554595,1952.275656,2179.518946,2597.310896,3105.383572,3669.390319,4534.241843,5511.000663,5264.582495,6333.717735,7526.832756,7951.795587,8403.683669,8557.712049,7900.811645,
Uruguay,URY,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,358.0775313,609.7975596,665.820711,889.2525484,943.1279604,1235.155338,823.8355136,1337.860799,1446.140303,1270.562033,1291.579115,1454.762822,1713.97824,2491.858436,3474.996422,3761.957769,3096.511141,1714.733054,1620.524735,1570.420493,1940.406201,2415.837594,2676.261706,2731.852893,2989.941962,3577.841449,4082.028507,4720.380786,5458.091567,5984.129623,6316.285931,7327.948768,7711.085939,7247.398162,6871.903885,6281.373271,4088.772541,3622.052284,4117.308853,5220.957396,5877.879608,7009.67816,9062.290535,9415.153583,11938.27505,14166.55767,15092.47206,16881.384,16737.9731,15573.90092,
United States,USA,GDP per capita (current US$),NY.GDP.PCAP.CD,3007.123445,3066.562869,3243.843078,3374.515171,3573.941185,3827.52711,4146.316646,4336.426587,4695.92339,5032.144743,5246.883717,5623.443978,6109.925868,6741.332364,7242.441105,7820.065471,8611.401839,9471.306172,10587.28576,11695.55442,12597.66751,13993.16674,14438.97628,15561.4264,17134.28602,18269.42217,19115.05291,20100.85889,21483.23306,22922.43709,23954.47935,24405.16481,25492.95165,26464.85251,27776.63553,28782.17502,30068.23092,31572.69023,32949.19776,34620.9289,36449.85512,37273.6181,38166.03784,39677.19835,41921.80976,44307.92058,46437.06712,48061.53766,48401.42734,47001.55535,48374.08679,49781.80066,51433.04709,52749.91124,54539.66558,56115.71843,
Uzbekistan,UZB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,651.4192097,652.8074753,603.3520153,596.9835856,576.4471105,585.9323642,600.5981578,623.0026524,623.2161328,702.4807441,558.221144,456.7034892,383.3494997,396.129969,465.1198869,546.7768502,654.2838373,830.4076942,1082.286025,1213.265328,1377.08214,1564.966945,1740.468298,1907.551233,2036.691723,2132.070368,
St. Vincent and the Grenadines,VCT,GDP per capita (current US$),NY.GDP.PCAP.CD,161.4191552,170.4309911,174.5652833,162.8692849,173.4709007,175.7340463,185.3542003,180.4866638,173.2212379,185.9961125,203.9643145,219.2874911,298.3343859,322.5691178,348.1391517,347.6181806,339.3296803,505.413759,616.8742804,713.8978238,819.2578884,1006.989244,1113.081791,1187.117865,1301.546143,1394.007329,1529.004313,1658.11043,1884.173953,2005.444477,2235.768719,2363.67003,2573.625347,2648.619433,2676.788664,2922.702886,3067.133956,3220.062777,3461.911287,3621.827679,3672.669305,3982.260882,4270.766939,4446.594462,4808.038753,5064.218215,5608.204138,6220.347088,6370.437886,6177.497428,6231.713226,6183.676822,6337.769959,6596.788974,6656.115717,6739.174833,
"Venezuela, RB",VEN,GDP per capita (current US$),NY.GDP.PCAP.CD,1072.43226,1070.486822,1140.082748,1185.483966,961.455765,966.5689786,981.2540227,983.6976731,1042.404857,1049.80222,1108.82153,1225.124544,1295.97112,1540.422865,2230.688944,2342.909177,2633.8634,2991.494728,3196.113077,3727.182623,4367.725872,4781.632779,4730.037092,4726.40276,3288.345862,3309.090212,3272.046417,2459.292759,3089.418113,2172.439992,2367.742812,2545.170065,2810.172404,2733.456087,2601.902979,3375.890888,3013.960183,3714.883306,3875.593412,4078.401466,4784.87158,4927.941511,3657.351263,3233.895666,4273.440688,5435.742203,6740.236779,8325.208755,11224.6467,11534.8406,13581.35338,10754.59288,12771.59504,12265.03114,,,
British Virgin Islands,VGB,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
Virgin Islands (U.S.),VIR,GDP per capita (current US$),NY.GDP.PCAP.CD,756.25,753.6656891,1016.528926,1069.767442,1302.663438,1511.363636,1778.012685,2271.653543,3183.150183,3605.802048,3476.190476,3619.71831,4040.789474,4185.714286,4393.333333,4253.191489,4583.333333,4965.591398,5342.708333,6319.792,7503.092784,8385.714286,8162.745098,8816.345846,9124.074074,9256.074766,9723.943662,10828.30249,11527.27334,13047.57313,15050.54714,15945.49982,16752.27713,18728.24343,,,,,,,,,,,,,,,,,,,,,,,
Vietnam,VNM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,239.4286849,437.1295335,593.6535764,401.8749146,97.15788496,98.03186907,142.9658898,144.1486585,189.2605154,229.9548047,288.020278,337.0500631,361.2544884,360.600798,374.4764199,433.3337078,448.8822788,477.1058763,530.8618505,606.9043783,699.4997775,796.6715738,919.2092656,1164.612525,1232.369674,1333.583524,1542.670436,1754.547974,1907.564382,2052.319084,2111.138024,
Vanuatu,VUT,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,1059.334648,980.8808944,832.7548567,808.2205323,886.3223538,1066.563048,951.3220699,892.1482018,961.1041369,1065.842342,1011.411603,1080.230255,1252.627923,1263.463399,1176.870452,1335.251667,1390.321423,1427.094173,1462.196417,1472.990177,1477.833673,1469.888862,1362.616128,1353.927839,1580.510668,1787.938265,1886.38831,2047.088285,2393.334621,2698.02124,2643.475785,2965.75223,3275.023982,3158.420974,3167.055303,3147.963779,2805.314644,
West Bank and Gaza,PSE,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1201.581538,1326.562852,1317.466749,1389.164976,1465.046059,1499.492173,1476.171852,1335.553196,1156.217471,1257.69857,1337.565724,1455.187878,1441.461702,1575.563402,1855.45702,1963.201519,2338.719877,2663.537022,2787.169741,2992.200995,2960.778001,2866.8001,
World,WLD,GDP per capita (current US$),NY.GDP.PCAP.CD,445.7756526,457.8300301,481.8426823,509.9052043,548.1874315,585.366146,621.38841,650.2174477,687.1434053,740.2179976,796.87776,861.7798787,976.5323317,1165.240913,1314.117886,1435.942169,1531.638241,1701.313986,1969.229447,2251.206797,2495.657226,2511.684444,2441.092244,2478.550211,2525.476172,2611.639237,3037.890112,3395.841499,3735.295303,3853.374533,4262.085783,4441.820232,4647.184761,4656.413584,4926.661574,5386.132016,5424.625664,5334.469206,5240.068697,5361.835948,5460.109269,5358.466413,5495.517847,6095.870564,6779.801762,7247.191453,7754.18124,8627.707573,9344.954117,8748.393686,9482.150188,10407.40661,10499.45766,10664.4137,10794.58348,10057.92561,
Samoa,WSM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,770.1453715,706.2804946,685.5866948,597.2141035,628.6021548,693.8149611,824.0166606,758.5669824,772.211769,765.4958794,799.0858219,796.1610062,1309.931549,1321.511368,1459.100929,1657.900772,1557.885773,1489.622156,1540.65373,1555.465191,1631.324643,1907.048405,2350.862872,2587.524,2793.54312,3130.352598,3375.82164,3165.706661,3530.573994,4065.95592,4257.305729,4179.597681,4172.2171,3938.548846,
"Yemen, Rep.",YEM,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,472.1348689,471.7410829,488.0066834,384.8741898,284.7898668,278.9694561,365.3790813,418.2947354,375.8315034,441.5692834,541.5129915,538.2873198,567.8219633,607.9158043,696.0549607,817.0822744,904.605447,997.9453804,1205.537528,1094.799455,1310.053671,1350.381634,1422.723779,1582.849252,1650.974597,1406.291651,
South Africa,ZAF,GDP per capita (current US$),NY.GDP.PCAP.CD,423.263749,431.3454751,447.9928194,484.5163244,519.3995082,554.7791283,591.8003045,646.2628946,684.3103103,754.8990874,810.7503056,874.4701882,897.3870346,1202.397493,1476.973213,1494.17417,1403.896196,1526.746615,1719.826936,2076.339777,2920.90924,3073.263004,2764.184855,2893.793637,2791.9498,2142.114701,2475.10247,3158.667713,3398.619067,3621.49758,3182.23967,3345.827626,3557.128685,3584.099342,3650.486114,3973.932383,3690.178479,3728.333992,3288.203765,3183.149769,3099.131614,2705.780204,2540.971226,3807.115765,4901.121313,5453.192782,5668.386809,6161.217953,5817.278339,5916.254301,7392.867774,8077.96705,7570.085211,6910.665338,6498.589,5723.973357,
"Congo, Dem. Rep.",COD,GDP per capita (current US$),NY.GDP.PCAP.CD,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,143.1361851,133.8679344,132.9193074,136.698547,136.1663963,100.6932432,397.264871,150.4213805,171.2340121,169.9085913,189.5887135,213.310459,246.8028136,273.4864797,310.7310244,286.0481803,311.247896,350.2706542,390.7066035,413.6957984,437.8149312,456.0527405,
Zambia,ZMB,GDP per capita (current US$),NY.GDP.PCAP.CD,233.8022276,221.546099,213.8891465,214.9976295,243.3644061,304.2001004,344.1087188,360.677314,409.9787239,485.6638628,436.110123,389.5172526,426.1048628,488.4912946,648.9205214,525.5183088,532.250175,464.672362,508.5316366,580.612011,645.8389304,630.9258933,628.8452449,489.4199228,403.2325859,325.0909417,229.4718172,303.8978022,482.5338722,504.8129714,403.4336367,404.1057755,370.9836319,372.2100465,405.4729309,411.4179514,378.5613534,440.7410532,352.555092,330.217248,340.1613797,376.9810576,376.4680395,429.0072779,530.5535841,691.8094586,1030.31536,1103.486577,1365.721205,1134.772998,1456.126826,1635.587954,1724.764548,1839.518709,1726.992844,1304.879014,
Zimbabwe,ZWE,GDP per capita (current US$),NY.GDP.PCAP.CD,280.6185924,282.8859955,278.9636824,280.020909,284.4072091,296.5618846,280.5734931,296.0620623,303.5629047,347.0785123,361.9081342,404.5641484,480.4556788,573.7056942,667.2677866,708.4440035,677.5026373,663.2054698,640.228788,736.3593115,916.2837356,1058.031013,1084.211762,947.1188026,744.8266413,636.072785,675.9005178,706.9481526,792.0301525,813.583737,837.7690557,802.8851432,612.6720133,583.1125397,600.4000067,608.6782436,720.1034311,707.2696544,523.6037695,554.2268118,535.1974215,537.7174828,499.716415,448.3731927,451.1715886,443.240136,414.6801151,397.9568723,327.1990837,594.4959685,674.2686954,768.5564093,850.8276966,905.5003218,931.1981847,924.1438193,
